X,Y,TreeType,dbh_cm
322469.144,5532256.115,Maple,5
322483.194,5532275.678,Maple,3
322491.094,5532285.987,Maple,8
322496.496,5532293.459,Maple,8
322507.234,5532308.877,Maple,8
322511.863,5532311.953,Maple,8
322517.637,5532323.752,Maple,5
322522.397,5532329.613,Maple,5
322530.554,5532340.446,Maple,5
322533.295,5532345.046,Maple,5
322541.371,5532364.862,Pine,13
322531.879,5532372.121,Birch,8
322520.187,5532352.301,Maple,5
322516.215,5532345.434,Maple,5
322512.17,5532339.482,Maple,5
322500.526,5532320.177,Maple,5
322471.457,5532282.045,Maple,8
322458.203,5532262.396,Maple,3
322423.918,5532414.236,Maple,13
322402.665,5532422.549,Spruce,3
322400.653,5532427.473,Spruce,5
322399.907,5532425.686,Spruce,8
322409.124,5532422.117,Spruce,8
322417.988,5532416.447,Maple,10
322394.425,5532433.731,Maple,13
322386.81,5532445.037,Maple,15
322393.059,5532468.618,Honey Locust,8
322400.291,5532489.202,Maple,8
322402.87,5532496.779,Cherry/Plum,3
322415.256,5532562.161,Maple,3
322417.134,5532580.438,Fir,41
322417.235,5532601.756,Maple,8
322401.194,5532582.845,Maple,5
322402.858,5532576.154,Maple,15
322401.812,5532551.891,Birch,8
322367.776,5532475.233,Maple,5
322365.037,5532460.856,Maple,10
322375.482,5532436.159,Maple,5
322386.17,5532419.666,Maple,10
322397.593,5532409.645,Maple,10
322409.643,5532403.68,Maple,10
322415.543,5532399.983,Maple,8
322233.673,5531982.142,Pine,8
322235.583,5531979.096,Pine,8
322234.109,5531974.985,Maple,8
322233.761,5531954.576,Maple,3
322232.625,5531922.295,Maple,8
322231.959,5531914.579,Maple,10
322224.706,5531862.528,Maple,5
322232.538,5531857.264,Maple,8
322250.037,5531865.988,Maple,8
322246.682,5531879.894,Maple,5
322243.958,5531899.314,Maple,5
322245.418,5531929.066,Maple,3
322245.648,5531950.268,Maple,3
322245.707,5531970.699,Maple,5
322247.195,5531988.7,Maple,8
322250.334,5532089.287,Maple,8
322251.153,5532099.033,Maple,5
322251.453,5532131.583,Maple,5
322254.102,5532163.022,Maple,5
322253.831,5532169.152,Birch,8
322255.125,5532175.29,Birch,8
322254.441,5532182.854,Maple,10
322256.135,5532198.76,Maple,5
322257.285,5532205.532,Oak,5
322256.644,5532216.625,Maple,5
322256.041,5532227.471,Maple,8
322258.806,5532261,Maple,5
322260.046,5532279.521,Maple,10
322261.242,5532297.639,Birch,8
322263.328,5532319.252,Maple,5
322265.889,5532333.548,Oak,3
322266.483,5532352.05,Spruce,10
322267.687,5532353.415,Spruce,8
322267.316,5532355.476,Spruce,10
322268.052,5532357.398,Spruce,10
322268.414,5532358.111,Spruce,8
322268.199,5532360.246,Spruce,8
322269.25,5532361.087,Spruce,8
322270.047,5532362.971,Spruce,8
322270.231,5532363.939,Spruce,8
322270.887,5532365.856,Spruce,10
322280.263,5532382.068,Maple,3
322266.891,5532381.046,Maple,18
322252.863,5532345.309,Maple,8
322249.757,5532314.497,Hawthorn,5
322244.858,5532231.034,Maple,8
322242.787,5532211.102,Maple,10
322244.096,5532199.397,Maple,5
322242.673,5532172.396,Maple,3
322242.401,5532163.524,Maple,10
322240.076,5532136.834,Plane-Sycamore,10
322240.845,5532112.538,Maple,10
322238.769,5532104.235,Maple,10
322237.688,5532088.738,Maple,10
322236.93,5532067.651,Maple,10
322235.493,5532056.386,Maple,5
322236.571,5532052.664,Spruce,3
322236.008,5532035.528,Maple,10
322236.135,5532018.726,Maple,10
322235.065,5532013.546,Maple,10
322221.742,5532538.197,Birch,13
322261.66,5532507.905,Cherry/Plum,15
322272.345,5532506.311,Maple,10
322263.87,5532521.237,Maple,8
322250.885,5532530.369,Pine,13
322245.088,5532554.636,Birch,5
322240.228,5532559.948,Hawthorn,10
322557.704,5532603.638,Cherry/Plum,8
322571.703,5532611.476,Cherry/Plum,8
322579.288,5532597.906,Cherry/Plum,8
322587.953,5532580.571,Maple,3
322590.903,5532579.127,Birch,3
322619.701,5532566.522,Maple,8
322587.015,5532619.637,Maple,8
322581.734,5532634.284,Birch,8
322562.157,5532634.179,Maple,3
322326.903,5532752.108,Maple,13
322321.24,5532742.527,Maple,15
322290.643,5532725.924,Hawthorn,10
322264.622,5532715.616,Maple,10
322269.815,5532697.512,Birch,15
322273.449,5532696.098,Cherry/Plum,15
322290.479,5532699.746,Honey Locust,13
322293.001,5532704.214,Honey Locust,13
322355.033,5532779.988,Maple,8
322338.183,5532828.917,Maple,13
322324.851,5532820.274,Maple,13
322331.605,5532801.116,Oak,8
321478.305,5525071.771,Honey Locust,3
321491.421,5525080.541,Honey Locust,3
321504.667,5525087.686,Honey Locust,5
321517.659,5525093.97,Honey Locust,5
321537.536,5525102.469,Honey Locust,5
321551.836,5525107.246,Honey Locust,5
321564.902,5525110.904,Honey Locust,3
321578.384,5525114.753,Honey Locust,5
321593.77,5525116.968,Honey Locust,5
321608.997,5525117.918,Honey Locust,5
321624.575,5525118.122,Honey Locust,13
321605.69,5525156.435,Maple,13
321595.439,5525158.587,Maple,13
321604.714,5525145.481,Maple,13
321589.105,5525143.507,Maple,13
321573.098,5525146.953,Maple,13
321785.439,5525068.852,Honey Locust,10
321770.012,5525076.996,Honey Locust,18
321754.547,5525083.933,Honey Locust,10
321739.243,5525091.336,Honey Locust,13
321724.702,5525097.923,Honey Locust,8
321710.231,5525103.466,Honey Locust,8
321690.79,5525108.544,Honey Locust,20
321673.937,5525113.167,Honey Locust,20
321655.342,5525115.87,Honey Locust,10
321639.334,5525117.498,Honey Locust,18
321655.544,5525140.59,Ash,8
321670.681,5525139.313,Honey Locust,8
321820.687,5525053.726,Honey Locust,8
321842.615,5525043.828,Honey Locust,8
321856.661,5525037.15,Honey Locust,5
321870.641,5525030.469,Honey Locust,8
321884.446,5525023.938,Honey Locust,8
321910.053,5525011.94,Honey Locust,8
321923.936,5525005.138,Honey Locust,8
322754.437,5528802.389,Ash,10
322769.381,5528802.275,Ash,10
322814.041,5528800.115,Linden-Basswood,8
322826.498,5528800.58,Linden-Basswood,18
322843.495,5528798.717,Linden-Basswood,20
322854.738,5528799.241,Linden-Basswood,10
322869.867,5528798.421,Linden-Basswood,10
322880.074,5528797.517,Linden-Basswood,18
322908.709,5528788.539,Linden-Basswood,13
322901.864,5528774.342,Douglas Fir,46
322901.449,5528775.225,Douglas Fir,28
322899.826,5528773.342,Douglas Fir,30
322897.805,5528776.575,Douglas Fir,30
322896.785,5528777.291,Douglas Fir,46
322710.11,5528898.828,Maple,5
322688.972,5528898.939,Maple,5
322654.251,5528901.38,Maple,5
322629.571,5528901.871,Maple,8
322612.2,5528901.888,Maple,8
322592.002,5528902.656,Maple,8
322576.487,5528903.754,Maple,8
322560.784,5528905.138,Maple,13
322482.461,5528907.327,Maple,23
322469.999,5528908.544,Maple,23
322455.741,5528909.554,Maple,5
322432.876,5528909.735,Maple,18
322389.89,5528912.145,Maple,20
322365.821,5528913.642,Maple,8
322343.506,5528913.137,Maple,25
322317.263,5528914.176,Maple,18
322316.409,5528929.755,Maple,10
322332.677,5528929.45,Maple,10
322354.992,5528927.527,Maple,10
322374.785,5528926.757,Maple,10
322442.935,5528924.982,Maple,10
322484.973,5528921.48,Maple,10
322273.536,5528930.514,Maple,10
322259.824,5528931.158,Maple,10
322173.801,5528924.894,Oak,23
322174.574,5528917.216,Maple,30
322174.548,5528917.252,Maple,30
322188.747,5528916.277,Maple,8
322214.162,5528916.099,Maple,18
322229.997,5528916.289,Maple,12
322265.386,5528915.811,Maple,10
322287.973,5528914.83,Maple,20
322616.718,5532968.672,Douglas Fir,10
322617.152,5532967.514,Douglas Fir,8
322615.1,5532966.12,Douglas Fir,10
322612.836,5532962.802,Douglas Fir,10
322565.074,5532887.43,Maple,18
322579.442,5532851.036,Pine,36
322526.755,5532844.128,Cherry/Plum,20
322518.427,5532853.203,Maple,8
322513.089,5532857.582,Maple,15
322506.204,5532867.039,Maple,15
322498.5,5532872.969,Maple,18
322489.322,5532883.106,Ash,8
322482.927,5532887.781,Hawthorn,13
322475.319,5532895.719,Hawthorn,8
322475.074,5532881.029,Pine,13
322486.74,5532867.854,Pine,18
322542.005,5533131.68,Birch,33
322536.509,5533129.396,Birch,46
322541.68,5533082.227,Mountain Ash/Whitebeam,36
322417.332,5532624.516,Plane-Sycamore,8
322460.136,5532640.258,Maple,20
322465.348,5532642.108,Cherry/Plum,15
322468.281,5532643.84,Poplar,13
322414.257,5532639.034,Mountain Ash/Whitebeam,10
322397.554,5532624.962,Maple,10
322382.305,5532628.745,Hawthorn,8
322314.475,5532631.958,Maple,8
322302.521,5532581.22,Maple,8
322300.493,5532558.484,Birch,5
322298.82,5532526.656,Linden-Basswood,10
322297.895,5532522.953,Honey Locust,8
322296.402,5532518.01,Maple,10
322293.791,5532503.653,Maple,3
322292.308,5532472.997,Maple,15
322277.78,5532472.233,Spruce,5
322276.431,5532469.442,Mountain Ash/Whitebeam,8
322274.499,5532463.118,Maple,8
322290.621,5532455.052,Hawthorn,10
322288.665,5532442.232,Maple,13
322286.818,5532413.416,Pine,8
322288.258,5532408.014,Maple,18
322273.317,5532421.643,Maple,5
322369.093,5532343.072,Maple,18
322356.771,5532351.289,Maple,10
322342.027,5532360.421,Maple,10
322312.326,5532379.626,Maple,13
322295.172,5532396.58,Maple,8
322283.923,5532384.18,Maple,13
322287.993,5532382.735,Maple,8
322312.693,5532365.04,Plane-Sycamore,10
322334.697,5532349.057,Maple,15
322351,5532339.067,Maple,5
322735.645,5532482.133,Ash,13
322728.732,5532492.782,Ash,10
322716.977,5532527.447,Honey Locust,8
322710.739,5532538.043,Honey Locust,8
322702.519,5532554.06,Honey Locust,8
322696.487,5532566.135,Honey Locust,8
322685.577,5532580.828,Honey Locust,8
322680.825,5532592.021,Juniper,8
322674.146,5532604.774,Juniper,8
322666.546,5532617.44,Juniper,8
322658.583,5532630.63,Honey Locust,8
322651.164,5532643.723,Honey Locust,8
322643.566,5532657.274,Honey Locust,8
322635.727,5532670.119,Honey Locust,8
322628.292,5532683.662,Honey Locust,5
322620.574,5532696.642,Honey Locust,5
322609.347,5532723.369,Honey Locust,5
322729.951,5532536.517,Honey Locust,8
322739.455,5532518.71,Willow,18
322703.282,5533028.342,Honey Locust,15
322703.937,5533023.531,Honey Locust,13
322701.771,5533018.024,Honey Locust,13
322688.807,5532985.241,Honey Locust,18
322685.365,5532979.039,Honey Locust,13
322685.031,5532974.633,Honey Locust,10
322683.658,5532970.34,Honey Locust,13
322678.835,5532965.908,Honey Locust,10
322677.461,5532960.612,Honey Locust,10
322674.247,5532956.824,Honey Locust,10
322673.137,5532951.768,Honey Locust,10
322672.463,5532946.524,Honey Locust,13
322669.801,5532941.569,Honey Locust,13
322666.38,5532936.872,Honey Locust,10
322665.208,5532931.115,Honey Locust,10
322662.18,5532926.591,Honey Locust,10
322658.841,5532922.672,Honey Locust,8
322657.681,5532917.643,Honey Locust,13
322655.414,5532912.53,Honey Locust,10
322652.448,5532908.66,Honey Locust,10
322650.547,5532902.425,Honey Locust,3
322647.802,5532898.58,Honey Locust,8
322646.794,5532893.909,Honey Locust,8
322644.514,5532888.421,Honey Locust,8
322641.867,5532884.42,Honey Locust,8
322640.223,5532878.847,Honey Locust,10
322636.549,5532875.244,Honey Locust,8
322634.145,5532869.88,Honey Locust,8
322630.453,5532866.011,Honey Locust,10
322630.04,5532860.53,Honey Locust,10
322626.492,5532855.474,Honey Locust,10
322624.082,5532850.539,Honey Locust,8
322622.893,5532845.359,Honey Locust,10
322621.697,5532840.935,Honey Locust,13
322618.442,5532836.263,Honey Locust,10
322615.905,5532831.681,Honey Locust,10
322613.905,5532825.761,Honey Locust,10
322612.15,5532821.29,Honey Locust,10
322610.398,5532817.448,Honey Locust,13
322607.767,5532812.165,Honey Locust,13
322606.473,5532789.689,Honey Locust,5
322604.019,5532774.864,Honey Locust,5
323332.863,5530466.747,Oak,20
323312.805,5530502.126,Mountain Ash/Whitebeam,25
323304.674,5530550.89,Linden-Basswood,30
323280.722,5530563.589,Maple,8
322754.461,5532447.146,Ash,10
323457.457,5535379.328,Mountain Ash/Whitebeam,25
323474.971,5535374.751,Douglas Fir,10
322735.446,5533358.6,Spruce,18
322833.823,5529173.007,Honey Locust,13
322848.145,5529170.633,Honey Locust,33
322888.334,5529168.661,Honey Locust,30
322906.501,5529180.791,Honey Locust,20
322878.963,5529180.188,Honey Locust,28
322861.84,5529181.865,Honey Locust,20
322838.147,5529181.52,Honey Locust,20
322813.792,5529162.212,Honey Locust,48
322812.54,5529151.39,Maple,127
322805.904,5529133.432,Honey Locust,58
322802.046,5529120.54,Honey Locust,61
322799.648,5529111.12,Sumac,28
322794.863,5529091.566,Honey Locust,51
322784.046,5529094.509,Honey Locust,46
322789.018,5529109.336,Honey Locust,41
322789.905,5529122.777,Honey Locust,41
322789.202,5529021.518,Honey Locust,53
322793.292,5529005.536,Honey Locust,43
322795.628,5528974.826,Honey Locust,53
322806.309,5528922.678,Honey Locust,38
322793.334,5528937.099,Honey Locust,43
322723.658,5529114.533,Black Locust,33
322738.771,5529097.788,Honey Locust,38
322748.47,5529087.265,Honey Locust,46
322761.38,5529076.32,Honey Locust,43
322771.547,5529066.406,Honey Locust,64
322678.711,5529143.815,Beech,43
322660.748,5529111.279,Hawthorn,28
322656.878,5529114.013,Beech,61
322651.99,5529120.571,Hawthorn,28
322627.489,5529140.806,Maple,28
322617.27,5529145.556,Maple,41
322607.873,5529115.145,Maple,25
322608.528,5529105.497,Maple,25
322608.426,5529100.496,Maple,41
322609.163,5529098.189,Maple,41
322607.452,5529083.682,Maple,41
322624.313,5529083.68,Mulberry,122
322635.46,5529085.105,Mulberry,76
322648.118,5529087.231,Mulberry,97
322657.659,5529090.836,Mulberry,122
323105.293,5529196.392,Ash,64
323105.049,5529178.41,Ash,10
323104.36,5529159.15,Ash,8
323103.969,5529147.419,Ash,8
323103.513,5529121.801,Ash,8
323101.608,5529080.559,Ash,8
323100.969,5529059.763,Ash,5
323100.207,5529039.444,Ash,5
323098.777,5529020.652,Ash,5
323096.196,5529008.406,Ash,5
323094.056,5528993.403,Ash,5
323084.307,5529004.165,Ash,8
323087.227,5529019.758,Ash,5
323089.364,5529045.302,Ash,8
323089.533,5529052.294,Maple,25
323089.641,5529059.936,Ash,8
323091.174,5529099.518,Ash,5
323092.433,5529115.277,Ash,10
323092.437,5529136.884,Ash,8
323093.085,5529157.98,Ash,10
323094.88,5529177.287,Ash,10
323095.066,5529190.837,Ash,8
322873.996,5528608.482,Maple,23
322826.042,5528610.448,Maple,13
322803.462,5528614.678,Maple,23
322771.386,5528626.325,Maple,10
322732.203,5528641.567,Maple,20
322711.05,5528646.274,Maple,10
322688.541,5528650.679,Maple,20
322672.174,5528654.445,Maple,20
322651.401,5528659.002,Ash,28
322618.761,5528666.725,Maple,23
322598.407,5528670.676,Maple,28
322574.63,5528676.618,Maple,28
320449.997,5528429.672,Maple,20
320448.901,5528404.822,Linden-Basswood,20
320433.417,5528365.862,Ironwood-Hornbeam,10
320438.029,5528382.128,Ironwood-Hornbeam,10
320439.576,5528411.566,Ironwood-Hornbeam,10
320440.012,5528425.051,Ironwood-Hornbeam,10
320440.165,5528438.711,Ironwood-Hornbeam,10
320440.413,5528448.55,Ironwood-Hornbeam,10
320441.045,5528467.598,Ironwood-Hornbeam,10
320441.489,5528477.361,Ironwood-Hornbeam,10
320442.047,5528502.237,Ironwood-Hornbeam,10
320443.064,5528524.848,Ironwood-Hornbeam,10
320443.603,5528548.279,Ironwood-Hornbeam,10
320443.849,5528556.282,Ironwood-Hornbeam,10
320444.44,5528580.013,Ironwood-Hornbeam,10
320440.449,5528582.756,Ironwood-Hornbeam,10
320440.529,5528586.755,Maple,8
320439.208,5528568.932,Maple,8
320438.595,5528560.316,Maple,8
320439.155,5528548.679,Maple,8
320438.474,5528526.479,Maple,8
320436.669,5528483.801,Maple,8
320435.91,5528462.586,Maple,8
320435.651,5528448.903,Maple,8
320434.918,5528432.102,Maple,8
320434.892,5528417.882,Maple,8
320434.115,5528406.714,Ironwood-Hornbeam,20
320434.084,5528394.616,Maple,66
320450.934,5528467.148,Maple,23
320451.786,5528482.821,Maple,23
320453.897,5528539.182,Maple,8
320455.512,5528550.358,Maple,8
320455.752,5528598.573,Maple,18
320484.561,5528275.678,Ironwood-Hornbeam,10
320476.182,5528289.04,Ironwood-Hornbeam,10
320464.714,5528310.066,Ironwood-Hornbeam,10
320454.09,5528327.999,Ironwood-Hornbeam,10
320444.858,5528335.066,Maple,15
320450.141,5528324.139,Maple,20
320459.768,5528307.54,Maple,8
320464.3,5528300.535,Maple,8
320470.621,5528290.68,Maple,8
320478.003,5528278.383,Maple,36
320492.711,5528273.99,Maple,20
320488.124,5528289.736,Maple,20
320476.831,5528308.906,Maple,20
320469.66,5528320.641,Maple,5
320497.251,5528254.138,Ironwood-Hornbeam,10
320502.532,5528245.667,Ironwood-Hornbeam,10
320518.014,5528218.661,Ironwood-Hornbeam,10
320530.549,5528197.009,Ironwood-Hornbeam,10
320535.138,5528190.244,Ironwood-Hornbeam,10
320534.644,5528180.661,Maple,20
320517.383,5528210.029,Maple,8
320504.617,5528232.494,Maple,10
320497.081,5528245.799,Maple,10
320507.232,5528258.09,Maple,8
320515.506,5528244.818,Maple,20
320520.746,5528235.328,Maple,20
320530.51,5528216.897,Maple,20
320538.802,5528203.69,Maple,20
320548.974,5528186.587,Maple,20
320556.192,5528173.894,Maple,20
320568.081,5528133.012,Ironwood-Hornbeam,10
320561.257,5528146.452,Ironwood-Hornbeam,10
320553.749,5528156.871,Ironwood-Hornbeam,10
320552.744,5528149.992,Maple,20
320558.24,5528140.527,Maple,13
320565.098,5528130.211,Maple,13
320583.977,5528128.063,Maple,13
320561.173,5528165.308,Maple,13
320556.292,5528174.31,Maple,18
320583.681,5528106.306,Ironwood-Hornbeam,10
320587.335,5528099.314,Ironwood-Hornbeam,5
320592.287,5528091.379,Ironwood-Hornbeam,8
320607.405,5528066.4,Ironwood-Hornbeam,8
320586.387,5528094.699,Maple,18
320577.807,5528106.238,Maple,8
320592.52,5528112.481,Maple,13
320600.918,5528099.592,Maple,18
320612.52,5527987.274,Linden-Basswood,8
320612.426,5527999.713,Linden-Basswood,8
320613.564,5528022.844,Linden-Basswood,8
320614.5,5528032.958,Ironwood-Hornbeam,8
320610.014,5528044.34,Maple,8
320608.263,5528026.316,Maple,18
320607.944,5527999.931,Maple,10
320607.232,5527987.394,Maple,15
320623,5527995.308,Maple,15
320623.24,5528008.072,Cherry/Plum,20
320623.011,5528018.677,Cherry/Plum,20
320621.917,5527984.188,Birch,66
323244.694,5530582.659,Honey Locust,30
323255.346,5530572.646,Cherry/Plum,41
323153.981,5530489.916,Willow,30
323068.601,5530410.761,Honey Locust,23
323070.022,5530405.571,Birch,10
323070.824,5530394.117,Birch,10
323084.275,5530381.647,Maple,41
323329.982,5530430.593,Honey Locust,43
323314.566,5530423.165,Honey Locust,51
323299.142,5530412.569,Maple,5
323298.086,5530411.178,Maple,8
323292.361,5530407.204,Maple,3
323268.538,5530384.76,Mountain Ash/Whitebeam,23
323250.296,5530360.454,Honey Locust,43
323114.571,5530218.485,Tree of Heaven,61
323044.213,5530187.953,Elm,51
323039.903,5530184.538,Elm,51
322328.447,5530106.898,Oak,41
322328.29,5530122.169,Oak,18
322316.196,5530146.382,Oak,46
322305.099,5530155.891,Oak,46
322279.348,5530169.988,Oak,56
322260.39,5530182.627,Oak,36
322273.278,5530161.165,Oak,51
322285.409,5530152.394,Oak,38
322296.251,5530148.245,Oak,30
322315.965,5530125.666,Oak,46
322318.039,5530111.061,Oak,36
322382.327,5530328.659,Maple,33
322099.692,5530271.106,Honey Locust,15
322087.306,5530274.957,Honey Locust,15
322070.993,5530285.8,Honey Locust,13
322048.266,5530309.764,Honey Locust,46
321936.966,5530473.867,Spruce,10
321829.896,5530635.412,Maple,18
321574.421,5530920.545,Spruce,5
321572.787,5530927.097,Spruce,3
321549.584,5530931.815,Maple,15
321600.344,5530914.841,Spruce,3
321594.521,5530914.481,Spruce,3
321586.173,5530914.957,Spruce,3
321580.565,5530913.675,Spruce,3
321696.156,5530868.974,Spruce,8
321688.315,5530873.53,Honey Locust,15
321770.731,5530827.759,Pine,25
321771.644,5530811.508,Cherry/Plum,8
321775.441,5530809.126,Cherry/Plum,8
321805.424,5530789.168,Maple,5
321808.079,5530788.03,Maple,5
321810.731,5530785.987,Maple,5
321813.262,5530784.259,Maple,5
321855.329,5530749.13,Cherry/Plum,5
322283.604,5530033.337,Tree of Heaven,28
322281.571,5530030.551,Tree of Heaven,28
322295.702,5530024.553,Honey Locust,13
322295.562,5530027.336,Birch,28
322214.011,5527867.346,Maple,18
322188.768,5527867.592,Maple,18
322165.645,5527866.471,Maple,18
322145.659,5527866.86,Maple,18
322123.826,5527866.455,Maple,20
322098.687,5527866.144,Maple,20
322074.383,5527869.282,Pine,36
322086.172,5527868.102,Pine,23
322111.902,5527868.275,Pine,25
322136.313,5527868.341,Pine,30
322275.95,5527869.034,Maple,10
322297.47,5527868.528,Maple,10
322320.53,5527868.89,Maple,13
322343.609,5527869.036,Maple,13
322403.968,5527869.357,Maple,13
322467.888,5527867.535,Maple,13
322483.236,5527867.836,Maple,13
322498.367,5527866.905,Maple,13
322513.278,5527867.163,Maple,20
322614.91,5527863.073,Maple,13
322667.627,5527861.721,Maple,20
322700.875,5527859.022,Maple,20
322739.11,5527858.327,Maple,15
322764.901,5527857.574,Maple,20
322786.14,5527855.289,Maple,20
322666.38,5527873.725,Maple,15
322680.406,5527873.089,Maple,20
322694.397,5527872.968,Maple,15
322708.25,5527873.1,Maple,8
322791.452,5527879.416,Plane-Sycamore,36
322765.717,5527880.916,Plane-Sycamore,51
322733.753,5527883.859,Plane-Sycamore,41
322717.218,5527883.544,Plane-Sycamore,43
322686.726,5527884.659,Plane-Sycamore,36
322667.163,5527886.146,Plane-Sycamore,48
322464.028,5527892.862,Plane-Sycamore,48
322484.527,5527892.684,Plane-Sycamore,48
322550.8,5527890.234,Plane-Sycamore,48
322589.742,5527888.882,Plane-Sycamore,51
322614.407,5527887.56,Plane-Sycamore,41
322359.763,5527892.44,Plane-Sycamore,30
322317.865,5527892.972,Plane-Sycamore,25
322296.484,5527892.97,Plane-Sycamore,46
322274.904,5527892.753,Plane-Sycamore,23
322251.568,5527892.782,Plane-Sycamore,30
322220.949,5527891.934,Plane-Sycamore,46
322198.886,5527891.258,Plane-Sycamore,41
322175.877,5527891.335,Plane-Sycamore,48
322140.551,5527890.827,Plane-Sycamore,56
322117.552,5527891.557,Plane-Sycamore,56
322091.172,5527892.179,Plane-Sycamore,56
322068.107,5527890.372,Plane-Sycamore,46
322201.227,5527879.467,Maple,13
323155.61,5527825.118,Plane-Sycamore,30
323134.597,5527825.361,Plane-Sycamore,28
323111.776,5527826.592,Plane-Sycamore,25
323069.722,5527827.397,Plane-Sycamore,30
323047.64,5527829.257,Plane-Sycamore,41
323004.031,5527830.278,Plane-Sycamore,30
322955.075,5527831.566,Plane-Sycamore,25
322933.557,5527836.116,Plane-Sycamore,20
322908.861,5527834.676,Plane-Sycamore,20
322880.55,5527835.056,Plane-Sycamore,20
323365.514,5527817.204,Plane-Sycamore,20
323309.942,5527818.218,Plane-Sycamore,30
323286.122,5527820.156,Plane-Sycamore,36
323265.083,5527821.481,Plane-Sycamore,36
323243.296,5527821.594,Plane-Sycamore,30
323221.674,5527821.999,Plane-Sycamore,38
323200.005,5527822.901,Plane-Sycamore,30
323394.416,5527819.97,Plane-Sycamore,43
323415.797,5527822.873,Plane-Sycamore,30
323436.661,5527825.933,Plane-Sycamore,36
323458.384,5527830.217,Plane-Sycamore,38
323523.437,5527839.248,Plane-Sycamore,8
323547.248,5527845.642,Plane-Sycamore,43
323565.054,5527846.381,Plane-Sycamore,36
323586.945,5527849.918,Plane-Sycamore,30
323609.572,5527853.75,Plane-Sycamore,33
323788.041,5527852.66,Plane-Sycamore,20
323765.305,5527853.298,Plane-Sycamore,25
323710.043,5527852.516,Plane-Sycamore,41
323678.629,5527856.31,Plane-Sycamore,43
323804.795,5527853.11,Plane-Sycamore,23
323826.233,5527851.248,Plane-Sycamore,23
323848.651,5527850.689,Plane-Sycamore,25
323878.868,5527850.489,Plane-Sycamore,25
323895.596,5527849.11,Plane-Sycamore,28
323918.114,5527849.03,Plane-Sycamore,25
323941.304,5527848.174,Plane-Sycamore,30
323964.293,5527846.536,Plane-Sycamore,28
323992.647,5527845.294,Plane-Sycamore,23
324015.811,5527845.59,Plane-Sycamore,23
324037.927,5527843.956,Plane-Sycamore,20
324060.74,5527843.475,Plane-Sycamore,15
324119.02,5527841.595,Plane-Sycamore,20
324165.491,5527839.629,Plane-Sycamore,25
324188.623,5527839.11,Plane-Sycamore,38
324211.746,5527838.375,Plane-Sycamore,25
324257.247,5527837.372,Plane-Sycamore,25
324280.06,5527836.526,Plane-Sycamore,23
324302.559,5527837.32,Plane-Sycamore,28
324325.111,5527835.755,Plane-Sycamore,33
324363.391,5527835.462,Plane-Sycamore,33
324386.477,5527836.125,Plane-Sycamore,38
324408.572,5527835.607,Plane-Sycamore,43
324517.696,5527831.122,Plane-Sycamore,36
324549.242,5527828.471,Plane-Sycamore,25
324608.621,5527827.721,Plane-Sycamore,38
324631.272,5527827.181,Plane-Sycamore,36
324665.987,5527825.675,Plane-Sycamore,33
324706.933,5527823.312,Plane-Sycamore,33
322844.009,5527690.497,Ash,13
322843.674,5527680.68,Ash,18
322842.962,5527670.259,Ash,18
322842.223,5527660.805,Ash,18
322842.976,5527649.471,Ash,13
322842.945,5527639.615,Ash,15
322842.097,5527630.34,Ash,15
322842.055,5527619.408,Ash,28
323037.681,5528362.995,Ash,8
322997.701,5528340.571,Ash,8
322986.177,5528331.068,Ash,8
322973.221,5528324.522,Ash,8
322960.995,5528314.938,Ash,8
322875.207,5528239.717,Honey Locust,18
322880.631,5528246.835,Honey Locust,18
322950.866,5528289.581,Ash,10
322958.719,5528294.471,Ash,10
322986.461,5528311.02,Ash,8
323069.157,5528363.568,Ash,8
323090.416,5528376.064,Ash,5
323106.019,5528384.451,Ash,5
322443.408,5527639.381,Honey Locust,30
322448.758,5527653.332,Honey Locust,30
322492.931,5527638.855,Honey Locust,36
322499.186,5527636.474,Walnnut/Butternut,13
322515.379,5527650.087,Honey Locust,20
322534.315,5527650.122,Honey Locust,51
322547.685,5527637.026,Honey Locust,36
322575.63,5527635.199,Honey Locust,30
322617.174,5527632.78,Honey Locust,30
322631.954,5527647.625,Birch,33
322626.913,5527667.663,Honey Locust,30
322615.21,5527697.14,Honey Locust,41
322628.759,5527704.933,Honey Locust,30
322616.261,5527719.04,Honey Locust,30
322617.041,5527739.939,Honey Locust,41
322626.498,5527766.394,Honey Locust,46
322609.741,5527767.701,Hawthorn,28
322598.059,5527754.72,Honey Locust,30
322588.639,5527755.284,Honey Locust,10
322590.143,5527768.981,Honey Locust,33
322566.722,5527769.919,Honey Locust,33
322540.543,5527769.428,Honey Locust,33
322532.645,5527756.44,Honey Locust,33
322517.198,5527770.958,Honey Locust,33
322503.881,5527758.047,Honey Locust,20
322498.068,5527771.255,Honey Locust,38
322483.337,5527759.041,Honey Locust,30
322449.551,5527760.102,Honey Locust,30
322310.184,5527409.85,Maple,5
322324.002,5527409.564,Maple,5
322338.585,5527408.99,Maple,5
322351.529,5527408.821,Maple,5
322365.577,5527408.909,Maple,5
322379.216,5527407.267,Maple,5
322393.098,5527407.799,Maple,5
322406.134,5527406.978,Maple,5
322420.106,5527406.564,Maple,5
322433.327,5527407.568,Maple,5
322447.908,5527406.17,Maple,5
322458.814,5527405.699,Maple,5
322223.462,5527433.55,Walnnut/Butternut,76
